t,x,y,z,xdot,ydot,zdot,xddot,yddot,zddot
6.219911008645532924e+00,5.549725769624234140e-01,5.867014361655117916e-02,6.818076811132975368e-02,-3.230393139173147743e-01,-2.691748060398730519e-02,-1.194253311794540515e-02,-1.513762444122378203e-01,-1.844691674678532872e-02,-1.522614418189478236e-01
6.253172564841498193e+00,5.433459841901404630e-01,5.797000126291201871e-02,6.743182767041014380e-02,-3.271953121895778138e-01,-2.767307144826246235e-02,-1.752305436133507963e-02,-8.502089047072498851e-02,-2.792536118178372273e-02,-1.811691233498671227e-01
6.286434121037463463e+00,5.314734144875231658e-01,5.724734332783489033e-02,6.636001377718751815e-02,-3.286951681697608540e-01,-2.877516254446836619e-02,-2.399446707249619504e-02,8.787630471285119704e-03,-3.894474805593690914e-02,-2.027769541432071776e-01
6.319695677233428732e+00,5.197315934763075962e-01,5.645761835785423344e-02,6.497459543788208780e-02,-3.266107316600777577e-01,-3.026379730026298315e-02,-3.101240847229705389e-02,1.277093228310953177e-01,-5.055898792511081402e-02,-2.111099912796644273e-01
6.352957233429394002e+00,5.086076202625078313e-01,5.555046572942971828e-02,6.333196237765430225e-02,-3.201995465335705227e-01,-3.213850378063278640e-02,-3.803816074945284842e-02,2.627635628056482209e-01,-6.140545581406127440e-02,-2.016055452835097961e-01
6.386218789625360159e+00,4.986062839797289481e-01,5.448064432044369410e-02,6.153317486982914919e-02,-3.091308816390534453e-01,-3.434867933885952379e-02,-4.442383682002847695e-02,3.996788741762173913e-01,-7.007219787629788421e-02,-1.731167641764916054e-01
6.419480345821325429e+00,4.901316707538095341e-01,5.321941174714603373e-02,5.970501258242243148e-02,-2.936116638660656308e-01,-3.679992447550736734e-02,-4.955442670969298358e-02,5.230145084514727927e-01,-7.556562134542077480e-02,-1.287215455668227204e-01
6.452741902017290698e+00,4.833960011378262700e-01,5.176099051565870302e-02,5.797121675101847560e-02,-2.743383287107256652e-01,-3.937553966058703753e-02,-5.298679466303327090e-02,6.210469727445190324e-01,-7.762043857472723796e-02,-7.470750760282902914e-02
6.486003458213255968e+00,4.783957204637995231e-01,5.012131654042253914e-02,5.642680578053340529e-02,-2.522976862975135903e-01,-4.196347763472491055e-02,-5.452420263447700643e-02,6.887560904793302852e-01,-7.668602341497918196e-02,-1.831669042266642275e-02
6.519265014409221237e+00,4.749548334685065321e-01,4.833070437990862056e-02,5.512557917059121571e-02,-2.285201298931422986e-01,-4.447693261511193735e-02,-5.420527791866851242e-02,7.276756944726403553e-01,-7.364313422763164863e-02,3.443792427844508813e-02
6.552526570605186507e+00,4.728020689523975140e-01,4.642474186550527016e-02,5.408215044863805970e-02,-2.038904342892338128e-01,-4.686244812984369928e-02,-5.223328472715720039e-02,7.434948153667608750e-01,-6.945221512514127005e-02,7.989629401761789984e-02
6.585788126801151776e+00,4.716439700845274086e-01,4.443712240960556725e-02,5.328276169473843138e-02,-1.790605407276814054e-01,-4.909711012775026806e-02,-4.889032777203576596e-02,7.432434321942267275e-01,-6.490769107077816458e-02,1.167150154743685775e-01
6.619049682997117934e+00,4.712133414108793383e-01,4.239578553380127235e-02,5.269788810905311205e-02,-1.544475679148128444e-01,-5.118030975804579996e-02,-4.446903863492983333e-02,7.333288252881642322e-01,-6.054775737711576983e-02,1.451844437782537356e-01
6.652311239193083203e+00,4.712914318699539251e-01,4.032186601080567367e-02,5.229238105751994603e-02,-1.302772248627942497e-01,-5.312493539682749955e-02,-3.923220670101502938e-02,7.186640377783175548e-01,-5.667358124052034041e-02,1.664519526609352096e-01
6.685572795389048473e+00,4.717115906969093775e-01,3.823031371966664066e-02,5.203195383680007946e-02,-1.066397993576470027e-01,-5.495041277256215717e-02,-3.339613668021008952e-02,7.025674227531403249e-01,-5.341321771859487005e-02,1.819386977289232099e-01
